Müşteri Hizmetleri,beko marka ütü aldık hem aldığımıza bin pişman olduk hem de servise gidip gelmekten nefret ettik. 4 aydan fazla bir zamandır ütüyü servise yaklaşık dört beş defadır götürüyoruz 1 hafta sonra arayıp ütünüz hazır; şu parçası şu parçası değişti deyip alıp getiriyoruz iki gün çalıştırıyoruz gene aynı hata. tekrar geri götürüyoruz bu defa başka hata var diyorlar gene 1 hafta 10 gün bekletiyorlar. sonra gene arayıp ütünüz hazır diyorlar. yine getirdiğimizde aynı hatta devam ediyor resmen dalga geçiliyor bu 4 aydır böyle. arçelik ® müşteri hizmetlerini arayıp şikayet açtık oradan da bir şey çıkmadı. ürün resmen çöp oldu elimizde. muş merkez aydemirler servis resmen yapmadığı ütüyü bize yapılmış diye 4 defadır bize yapılmış diye geri gönderdi.
Arızalı Ürün,beko'dan sağlık işletmemiz için aldığımız klima arızalı çıktı ve yetkili servis 1.5 aydır sorunu çözemedi. çözemediği gibi garantili olan üründen tamirini yapamadıkları bahanesi ile ürün değişimi için fiyat farkı talep edildi. kabul etmedik garantili olduğu için ürünü tekrar incelemeye aldılar ve ürün ile ilgili artık bir bilgi de alamıyoruz teknik takipte denilip geçiştiriliyor bir arızanın tespiti 1 ay sürmez tahmin ediyorum. hastalarımızı bu sorumsuzluktan ve ilgisizlikten kaynaklı soğuk odada muayene etmek zorunda kalıyoruz.
Arızalı Ürün,koçtaş'tan almış olduğum beko marka katı meyve sıkacağım 1 ay içerisinde ikinci kez bozuldu. aldığım gün arızalı çıkan ürün yenisi ile değiştirildi dendi ama daha 1 ay olmadan yeniden bozuldu. bu kadar yüksek sesle çalışan ve sürekli bozulan bir makine görmedim.
Servis Hizmeti,beko marka davlumbazın ışığı yanmıyor. garantisi bitmiş ürünün yetkili servisinden ücreti karşılığında tamir talebinde bulundum. 03.11.2022 tarihinde oluşturduğum talep üzerine 3 kere yetkili servis geldi. hiç birisinde arıza giderilmedi. her servis geldiğinde aldığım izin sebebi ile izinlerimin maliyeti davlumbazın parasını geçti. daha davlumbazın tamiri tamir ücreti ya da çalışıp çalışmayacağı bile belli değil. aradan geçen 1 ayı aşkın sürede hala ne olacağı belli değil. davlumbazın değiştirilmesini istedim. servis hala dönüş yapacak.
Servis Hizmeti,beko gardırop buzdolabımız arızalandı. yetkili servis çağırdık. gaz kaçağı olduğunu söylediler tamirinin mümkün olmadığını söyleyip gittiler. arçelik ®'ebuzdolabımız 10 yıllık olduğunu ve değiştirilmesi ile ilgili talepte bulundum. ancak buzdolabınız demode denilip değişim ya da belli bir ücreti karşılamadılar. arçelik adına çok üzüldüm. 10 yıllık süre içerisinde gövde değişimin olduğunu biliyorum.
Servis Hizmeti,buzdolabımın hiç kullanmadığım en üst rafı patladı. buzdolabı altında buzluk üstü normal olduğu için bir de çok büyük boy0 öldüğün dan dolayı raf çok yukarıda kalıyor yani kullanılmıyordu servisi çağırdık garantili olmasına rağmen 450 tl ücret istediler. mağduriyetimin giderilmesini rica ediyorum servis ilgiliydi ama verdiği rapor sıkıntılı.
Servis Hizmeti,beko marka kombi aldım 3 yıl garantili ve garantisi bu 2 gün içinde son garantisi bitmeden 2 kere anakartı değişti servisi arıyorum ben bu ürünün değişimini istiyorum bunu yetkili servise söylediğimde değişim yapamam diyor tüketici hakları'na şikayet edin diyorlar eyvallah onu yapacağım zaten ama bu kadar korkunç bir kombi olmaz bir yıl içinde 2 kez anakartı değişmez bizi oyalayıp garanti süresini bitirmeye uğraşıyorlar ve diyorlar garantisi uzasın istiyorsanız 2.500 bin verin ben yeni kombi ile değişimini istiyorum bu kombi artık sağlıklı çalışmıyor gerçekten beko bir pişmanlıkmış.
Servis Hizmeti,beko cihazınız düşmüş veya cihazınıza müdahale edilmiş olabilir. beko ökc çözüm merkezini arayın. beko gibi dünya çapında bir markanın böyle bir ürün yaptığına inanamıyorum. yıllardır servis benden bıktı ben gidip gelmekten servise verdiğim ücrete mi yanayım yoksa kaçan müşterilerime mi? evde ki beyaz eşyamın tamamı beko ben böyle çaresiz kaldığım başka bir beko ürünü görmedim üstelik bu yazar kasa postan 2 dükkanım için almışım ve ikisinde de aynı sorunu sürekli sürekli sürekli yaşıyorum yeter beko yeter lütfen yeter koskoca beko bu ürünü çıkarmış olamaz yıllardır övdüğümüz aldığımız aldırdığımız beko bu olamaz. lütfen ya bana bir çözüm bulun ya da beko artık böyle ürünler üretiyor uzak durun deyin.
Servis Hizmeti,beko'dan aldığımız b65l 8900 5a beko tv ilk günden beri sürekli sorun çıkarmakta. en son led sorun çıkardı. kaç defadır servise göndermemize rağmen çerçeve etrafındaki siyah gölgeler çözülemedi genel merkezden tv değişimi için talep oluşturduk bir sorun olmadığı belirtildi. servis tarafından getirilen ürün tekrar gölge sorunu devam ediyor bu kronik bir sorun çözülemiyor. tv değişim talebimi yineliyorum. beko pişmanlıktır tüm ürünlerim beko ve arçelik ® artık sabır müşteri olarak aldığım arçelik beko benim için bitmiştir.
Müşteri Hizmetleri,2020 yılında beko çamaşır makinesi aldım. ama makineyi bir türlü kullanamadım. 2 yıldır sürekli müşteri hizmetlerini aradım en az 7-8 defa servis geldi. makineyi götürdüler ona rağmen makine hala düzelmedi. gelen servisler bir de tavsiye veriyorlar oraya şikayet edin böyle yapın diye satarken o kadar övdükleri markayı sattıktan sonra hiçbir çözüm üretmiyorlar. i̇ki yıldır uğraşıyorum.
Arızalı Ürün,beko'dan beko bk 9121 prmg model çamaşır makinesi aldık. mayıs ayında kurulumu gerçekleşti ancak 16 temmuz'da düğünüm oldu ve bu tarihten itibaren aktif olarak ürünü kullanmaya başladık. makineye attığım her çamaşırımızdan ip çekilmiş ve beden olarak daralmış olarak çıktı. 1 ay sonra ağustos ayında sorundan emin olduktan sonra servise başvurduk. gelen servise değişim istediğimi ilettim ancak servis yetkilisi makineyi alıp gitti. geri aynı makinenin kazanını değiştirip gönderdiler. makineye tekrar çamaşır attığımda 40 dereceye attığım kot pantolonlar bile daraldı ve kısaldı. aynı zamanda makineden aşırı gürültüler çıktı. tekrar servis çağırdığımda kazanın getirirken sarsılmış olabileceğini kazanın yerinden çıktığını söyledi. tekrar değişim talebimi ilettiğimde ilk başvurunuzu değişim olarak yapacaktınız dedi. sıcaklıktaki problem için de bir şeyler yapıp gitti. 6 ay içinde değişim hakkım varken sıfır makinem arızalı gelmesine rağmen değişim yapılmadı. bir hafta önce yine büyük bir gürültüyle makineye koştuk aynı kazan sarsılması. servisi çağırıp bana söyledikleri gibi ilk başta değişim talep ettim. bu sefer de 6 ayı geçmiş denildi. sıfır makinem için 3 kere servis çağırdım makineye korkarak çamaşır atıyorum ve hala değişim konusunda yardımcı olan yok. makinenin arızalarıyla ilgili videolar ve fotoğraflar mevcut. konuyla ilgili gerekenin yapılmasını istiyorum.
Müşteri Hizmetleri,çamaşır makinesi sıkma yaparken ses çıkarttığı için teknik servis geldi ve bana denilen bu amasör bundan daha iyi bir sorun yaşamazsınız dedi bende parça değişimi değil makineyi değiştirin dediğim zaman elimizde parça varsa yapılmaz müşteri hizmetlerine söyleyin aradığım zaman 2 kişi aynı 1 kişi farklı cevaplar veriyor siz kendinizle tutarsızsınız ben parça değiştirerek kullanmak isteseydim 2 el alırdım zaten bu nasıl bir sorumsuzluk. diz boyu asla sizi tercih etmeyeceğim ama bunu burada bırakmıyorum sizi mahkemeye vereceğim çok kısa sürede elinize ulaşacaktır.
Servis Hizmeti,beko klima aldım firmanın adına güvenerek ama hata etmişim sanırım. servis ağı şöyle iyi satış sonrası böyle iyi laflarına inanarak hata yaptım. çünkü satış sonrası rezalet bir firma. kendi genel merkezlerinden gelen ve taktıkları bağlantı aparatı şu kaçırdı ve kapımı şişirdi. kapı kasasında ayrılma meydana geldi. kapım şişince kapanma sorunu oldu ve kapımın köşeleri hasar gördü. ve kapı kulpu da bu durumdan hasar gördü ve yerinden çıktı şu anda kapı kulpu elimde kaldı. bu süreçte servise ulaşıp zararımın tanzimini istedim. adana bölge müdürlükleri ne eşyamı gördü ne baktı direk olumsuz verdi. hem adana bölge müdürlüklerinde çalışanlar ve ilgili amirlere hakkımı helal etmiyorum. ve genel merkezde ki hak yiyiciler de sizlerinde verecek çok hesabınız var. türkiye'de tekelleşmeye gidiyorsunuz ancak unutmayın ki nokia ® diye bir telefon vardı su an adı okunmuyor. sizlerin de bu şekilde müşteri ilişkilerinizde çözüm sunamaz ve hak yerseniz firmanızın ayakta kalması mümkün değildir. önce işine saygı sonra iş ahlakı ve etiği olmalı bir firmanın. bu yazdıklarım yok firmanızda. yazık.
Servis Hizmeti,beko buzdolabımız garantisi bittikten sonra karlanma yapmaya başladı. parça değişti. belirli sürelerle yaklaşık 2 yıl içerisinde 5 defadır bu problemle karşılaşıyoruz. servis ücreti parça malzeme ücreti verildi birçok kez fakat sorun çözüme ulaşılamıyor. ürünün gizli kusurlu olduğunu düşünüyorum ve mağduriyetimin giderilmesi için birebir sıfır ürün ile değişimini talep ediyorum.
Servis Hizmeti,4 aydır kullandığım beko ankastre bulaşık makinesi gelen servislerin bile çözüm bulamadığı şekilde arıza verdi ve makinemi alıp gittiler. ne bir geri dönüş ne de çözüm ile ilgili bir geri dönüş sağlanmadı. yenisi talep ettim arıza giderilecek söylendi yazık.
Müşteri Hizmetleri,beko'dan aldığım rs 8034 robot süpürgemi kullanmaya başladığım ilk aylarında fark ettiğim çalışırken motorundan gelen yüksek derecede gürültülü ve tabiri caizse motorun hırlayarak çalışması sonucu bir sıkıntının olduğunu fark edip beko müşteri hizmetlerinden servis talep ettim ( robot süpürge çalışırken oluşan yüksek sesi ve hırıltıyı videoya çekip belgeledim ve gelen ekibe ilettim) ancak servis bu sıkıntısının süpürgenin fırçalarından kaynaklandığını söyleyip minik fırçaları değiştirerek bir de bu şekilde denememi söyledi. (motor sıkıntısı ile süpürge fırçası arasında ben bir bağ kuramadım açıkçası gerçekten komikti.)mecburen ürünü teslim aldım ancak sorunun (doğal olarak) devam etmesi üzerine kısa bir süre sonra yeniden müşteri hizmetlerini arayıp 2. kez servis talep ettim ve gelen ekibe hem robotu gözlerinin önünde çalıştırıp gösterdim. hem de çekmiş olduğum videoları verdim. ancak servis kısa bir süre sonra bu kez toz haznesini değiştirerek sorunu iteledi.motordan gelen ses zaman içinde daha fazla arttığı için en son 26.11.2022 tarihinde (artık gerçekten bıktım) müşteri hizmetlerinden sorunun geçmediğini ileterek yine servis talep ettim. robotumu servisten gelen arkadaşa teslim ederken yeni çekmiş olduğum videoyu da teslim ettim. bu kez beni arayan servis hiçbir sorun tespit etmediklerini söyleyerek ürünü iade etmek istediklerini söyledi. ben bu konudan muzdarip olduğumu sorunun hiçbir şekilde giderilmediğini çözümün hep itilendiğini söyleyerek değişim istediğimi beyan ettim.(3. defa aynı sorun çözülmediği için tüketici kanunundan dolayı değişim hakkım olduğunu söyledim). beni servisten arayan hanımefendi değişimin mümkün olmayacağını kendisinin bir sorun görmediğini ürünü almak ve bu şekilde kullanmak zorunda olduğumu söyledi ve kısa bir tartışma yaşadık. (müşteriyle tartışmaya giren bir servis ilk defa rastladım)bunun üzerine sorunu genel merkeze bildirdim ve süreci anlatarak belgelerimi ve videoları kendilerine de gönderdim. beko genel merkezden hala çözüm bekliyorum ve geri dönüş de olmadı. bu da yetmiyormuş gibi 3 gündür servis tarafından her gün aranıp süpürgeyi almam konusunda zorlanıyorum.şimdi ben beko garantili ürün alarak ne kazanmış oldum? garanti belgesini laf olsun diye mi veriyorsunuz? tüketici mahkemesi'ne gideceğim.
Servis Hizmeti,bingöl beko yetkili servisinden 24.06.2022 aldığım 9197065556 tv ekran koruyucu 55 inch tozlandığı için mikrofiber bezle temizlememize rağmen ekran koruyucu iç tarafın tamamı derin çizikler oluştu. yetkili servis görüştüğümde satılan ayıplı ürünün arkasında durmayarak kullanıcı hatasından kaynaklandığı söyleyip geçiştirmeye çalıştılar bu tür ürünlerin bir kez silinmesine rağmen bu tür hasarlar oluşmaya başlarsa zaten bu ayıplı maldır. mağduriyetimin giderilmesini dilerim.
Servis Hizmeti,beko 109 ekran led tv küçük çocuğumun düşürmesi sonucu ekranı kırıldı garantisi var ama. garantiye girmiyor normal dışarıdan yaptırmak istiyorum çok pahalı fiyat istiyorlar ücretli değişim için. başvurdum maaşım kadar ücret istiyor servis sonuçta asgari ücretle çalışanım.
Müşteri Hizmetleri,servis kaydı oluşturmak için arçelik-beko ®' nun 0850 210 0 888 numaralı müşteri hizmetlerini aradım. telefonuma bir mesajla link yollayacaklarını ve o linkten servis başvurumu yapabileceğimi söylediler linki açıp gerekli bölümleri doldurup başvuruyu tamamlama ekranına geldiğimde kişisel verilerimi paylaşma izin tiklerini işaretlemediğim de başvuruyu tamamlayamadığımı gördüm.
Müşteri Hizmetleri,beko'dan 2 gün önce hatay reyhanlı demirciler bayiden erkek kardeşim sıfır ürün fiyatı ödeyerek çamaşır makinesi almış annem için fakat elektrik kesik olduğu için asansör kullanılmadığını mağazadaki ürünün aynısı olduğunu bir sorun olmayacağını söyleyip kutusuz ürünü göndermeyi teklif etmişler bu konuda bilgi sahibi olmayan kardeşim kutusuz ürünü kabul etmiş bir fark olmadığını aynı ürün olduğunu söylemişler ve makineyi servis eve ® gelip kurduktan sonra makine çok sesli çalışınca müşteri hizmetlerini arayıp durumu detaylı şekilde belirtip kardeşimin teşhir ürünle kutulu ürün arasında fark olup olmadığı konusunda bilgisi olmadığını üründe sorun olduğunu ve kutulu ürün istediğimizi belirttik sıfır ürün fiyatına mağazadaki ürünü gönderdiklerini belirttik servis bugün geldi ve makinenin bu şekilde çalışmasının normal olduğunu sesli olmadığını söyleyip gittiler. bayi sıfır ürün vermeyi kabul etmiyor servis makinenin sorunu olmadığını söylüyor ve biz mağdur durumdayız şu anda bozuk makineye sıfır parası verip anneme hediye aldığına bin pişman olduk ama gerekirse tüketici hakem heyeti ®'ne başvurup bu durumu gerekli her yerle paylaşacağım.
Servis Hizmeti,buzdolabı için değişim talebimiz oldu onaylandı değişime gelindi 10. kat diye yukarı çıkarmışlar diye teknik servis sivri konuşmalar ve paketlemesini aşağıda açıp çıplak bir şekilde buzdolabını çıkarıyorlar ve haber vermeden kolisini aşağıda sığmıyor diye çıkarıp bilgi vermeden gidiyorlar.i̇lk önce kolide aşağıda ürününüz gelip görün sonrasında paketten çıkarıp yukarı çıkarmamız gerekiyor denilmesi gerekiyor. böyle yaklaşım olmadığı sürece yazık gerekli bilgilendirmeleri ve ikazlarınızı yaparsanız daha iyi olur ve çıkarmak istemediğim tüm etiketleri çıkarmışlar dijital ekran çizik halinde koruyucu yapışkanını çıkarmışlar. böyle bir servis anlayışı olmaz
Servis Hizmeti,beko marka süpürge makinamı şarj arızası sebebi ile servise gönderdim 15 gün bir süre beklemem sonucunda makinem topselvi şubesinden bana iletildi geldiğinde ise makinem çalışır vasiyette fakat üst kapak kısmı kırılmış hazne kısmı bozulmuş geldi daha sonrasında sapanbağları şubesi tarafından alınan makinem gelen teknik arkadaş tarafından 2. katın merdivenlerinden düşürülüp o şekilde toplanıp götürüldü dün geldiğinde ise makinem çekmiyor haznesi oturmuyor kapakları kapanmıyor bir şekilde nasıl olur da 2 farklı şubeler benim makinemi bu şekilde rezalet hale getirip bana gönderebilirler insan mı yanıltıyorlar bu nasıl bir sorumsuzluk! makinemin acil şekilde bozdukları parçaların sıfırı ile değişmesini istiyorum. tüketici mahkemesi'ne kadar gidip en kısa sürede şikayetçi olacağım! i̇nsan güvenip servise dahi veremez oldu yazıklar olsun ya! acil geri dönüş yapılsın rica ediyorum!
Servis Hizmeti,beko 220 tr cihazım h60 hatası verdi servisi aradım pazartesi günü geleceklerini ve sizi arayacaklarını söylediler ve arayan soran yok. mağduruz müşteriler tek tek kaçıyor pos makinesi kullanamadıkları için acil destek istiyoruz beko gibi bir marka bunu yapıyorsa ülke de durum iyi değil demektir.
Müşteri Hizmetleri,28.11.2022 sabahında beko'nun internet sitesinden iphone ® 14 pro siparişi verdim. 1 hafta olmasına rağmen hala kargolanmamıştı. bunun üzerine müşteri hizmetlerini aradım bana stok olmadığını söyledi. neden stoğu olmayan bir şeyi satıyorsunuz soruma da ayın 15'inden sonra stok yenilecek cevabını aldım. i̇nternet sitesinde 2-10 iş günü arasında teslim edilir yazıyordu. 09.12.2022 cuma günü 10 gün doluyor. süre dolunca ne olacak diye sorduğumda ise cevap veremedi. i̇ptal edebileceğimi söyledi ama iptal tutarı 15 gün için iade olacağını söyledi. stokta olmayan bir şeyi hem satıyorlar hem de paramıza resmen haciz koyuyorlar.
Servis Hizmeti,bundan 7 yıl önce aldığım beko marka çamaşır makinemden yanık kokuları gelmesi üzerine servisi çağırdım. kazanın ve tamburun değişmesi gerektiğini öndeki plastik körüğü aşındırdığını ve bu sebeple sürtünme ile yanık kokusu ürettiğini söyledi. bu körük bundan önce de değişmişti.böyle bir yanık konusu problemi 2022 yaz ayında da olmuştu ancak ben tüm beyaz eşyalarımı aldığım markaya güvenerek (a*** beko ve a***) tesadüf olabileceğini düşündüm ve çok üzerinde durmadım. ancak kasım ayında gelen servis tambur ve kazanın değişmesi gerektiğini ve garantimin 4 ay önce bittiğini söyleyerek hiçbir şey yapılamayacağını söyledi. daha sonrasında çağrı merkezini arayarak derdimi anlattım ancak maalesef beni servise tekrar yönlendirerek eğer ücretsiz değişecekse servisin karar vereceğini ve karşılayacağını belirttiler.bu şekilde çözüm üretilmesinin zaten mümkün olmadığını çünkü servisin kendi tasarrufu ile bunu karar veremeyeceğini belirttim servis te beni tekrar arayarak ücretli değiştireceklerse servisin geleceğini ifade edince bende ücretsiz olmasını tekrar talep ettim servis bunun olamayacağını belirterek görüşmeyi sonlandırdık. bu süreç içinde tambur ve kazanın çizmesiyle zamanla aşınarak bu problemin olduğu aşikar olmasına rağmen 7 yıllık garanti süresinin sebep gösterilerek bu mağduriyetin giderilmesi konusunda ar***/beko yetkililerinden ricam ürünün incelenmesi ve buna göre karar verilmesidir. tüm ürünlerini ar***/beko alan (ve almada tekrara devam eden) bir şahıs olarak mağduriyetimin giderilmesini rica ederim.
Servis Hizmeti,2 yıldır tamire gönderdiğim beko markalı tv ile ilgi net bir geri dönüş alamıyorum. tv nin ekranı kırıldı ve tamire gönderdim yapılmasının mümkün olmadığı bilgisi verildi. tv'nin bedelinin düşülüp üzerine ekleme yaparak yeni bir tv alabileceğim bilgisi verildi. hangi model tv'leri alabileceğim ile ilgili geri dönüş yapılacak 2 yıldır çağrı merkezini arıyorum her seferinde özür dilenip acil diye kayıt açılıyor i̇stanbul bakırköy kartaltepe servis beni arıyor yine derdimi anlatıyorum bizim bilgimiz yok görüşüp dönelim diyorlar dönüş olmuyor 2 yıldır bu kısır döngü içinde mağdur oluyorum.ayrıca aynı servise haziran ayında arçelik ® marka farklı bir televizyonumuz daha gitti onun 10yılı geçtiği için tamiri mümkün olmadığı söylendi televizyonun geri iadesini talep ettim o da henüz tarafıma ulaşmadı.
Servis Hizmeti,beko marka bulaşık makinesini adana gizerler ® mağazasından 28.11.2022 tarihinde aldım. servis monte ettikten hemen sonra kapağında açıklık fark ettim. hemen servisi aradım ertesi gün bakıldı. yenisiyle değişim istedim bugün de ürün değişimi olmayacağını parça değişimi olacağı söylendi. kesinlikle kabul etmiyorum ürünün sıfırıyla değişimini talep ediyorum.
Servis Hizmeti,beko'dan çamaşır makinesi ve buzdolabı aldık. buzdolabı yaz boyunca su damlattı defalarca kaydık düştük. hatta yaşlı olan yakınım kalçasını kırıyordu. servis her seferinde bu su akıtma sorununa çare bulamadı. garantim devam ederken su akıtma sorununun çözülmesini veya değişim yapılmasını talep ediyorum. ayrıca 9 kg kurutmalı çamaşır makinem 2 kez arızalandı ve bana yeni makine verildi. yeni verilen makine buzdolabı gibi tüm suyu yerlere bırakıyor. günlerdir mağdurum ve aldığım çamaşır makinesinden de memnun kalmadım. şikayetlerimin değerlendirilmesi ve garanti kapsamında olmasa bile makinelerimin yapılmasını istiyorum. beko beni mağdur etti.
Servis Hizmeti,beko cm 5964 r floral çay makinesi temmuz ayında cevizlidere-aktaş mobilya beko bayisinden almış olduğum çay makinesini annemin vefatıyla ev taşıma-nakil yerleşme işlemleri sonunda ancak ekim ayında kullanmaya başladım. kullanmaya başladıktan yaklaşık on beş gün sonra arıza nedeniyle aldığımız mağaza eliyle beko-dikmen yetkili servisine gönderildi birkaç gün sonrada sensör arızası tamir edildi diye haber geldi çay makinemizi teslim aldık. akabinde çay makinesini kullanmaya başladık. aradan birkaç gün geçtikten sonra makinenin suyu kaynattıktan sonra atan düğmesi atmamış suyu kaynatmaya devam etmiş. makinenin kulpunu eritecek seviyeye getirmiş buna rağmen atmamış allah'tan yangın çıkmadan o gün tesadüf eseri eve ® gelmem 85 yaşında olan yaşlı babamı kötü bir kazadan da korumuştur. beko'yu daha önce kullandığım ankastreler de hiçbir sıkıntı yaşamadığımız için tercih etmiştik. ancak yanıldığım belli oldu. hem yetkili servis bence pek yetkili değil hem de beko bence yetkinliğini fazlasıyla kaybetmiş. bu nedenlerle de bu hafta alacağım bulaşık makinesi kurutma makinesi ve televizyonu beko'dan almaktan vazgeçtim. beko buna çözüm bulur mu bilmem bu aşamada sürekli destek olan aktaş cevizlidere beko bayine teşekkürler ilgi ve alakalarından dolayı güler yüzle karşılayıp kendi sorunları gibi ilgilendikleri için.
Servis Hizmeti,beko'dan bir set üstü ocak alındı set üstü ocakta gaz kaçağı olduğu tespit edildi servisi aradım gelip sökülüp tekrardan testten geçip yapıldığı söylendi ancak tekrardan aynı şekilde gaz kaçağı devam etti insan sağlığı bu kadar ucuz olabilir mi? i̇kincisi servis kendi ekibi alıp götürmesine rağmen bize siz kendiniz getirdiniz gelip alın diye söylendi servisin bize telefon edip gelin alın demesi ne kadar mantıklı biz gittik diyelim kendimiz aldık gazı açtık tekrardan kaçak olduğunu fark etmeden açtık patlasa sorumlusu kim olacak? bu yapılan saçma konulardan dolayı ben bir daha beko'yu tercih etmeyeceğim. aciliyetini söylememe rağmen sırf servis para kazansın diye bekletilmekteyiz yeter artık ben bıktım.
Servis Hizmeti,1.5 sene önce aldığımız çamaşır makinesi kaç aydır kıyafetlere siyah lekeler bırakıyor. servisten değişim talebinden bulundum hiçbir sonuç yok. hiçbir lekesiz kıyafetim kakmadı. beyaz çamaşırlarımızı hep grileştirdi yeni alıp tozu gitsin diye makineye attığımız kıyafetlerimiz lekelenip toz bezi oldu. az da kıyafet atsam çokta atsam sorun hep aynı. sürekli deterjan değiştirmekten makine temizleyicisi almaktan maddi olarak çok yıprandık evde ki bütün lekeli çamaşırları çöpe atmak istiyorum. artık makineye çamaşır atmaktan korkar hale geldik.
Servis Hizmeti,benim ankastre fırının içten boyası kalkmış servis gelip resim çekti fabrikaya attı adamlar ortama bağlı nemden buhardan dolayı dediler şaka gibi tüketici hakem heyeti ®'ne başvuruda bulunacağım. o kadar sıcaklığa dayanıklı fırın nasıl içten boyası atar hayret ettim.
Servis Hizmeti,2020 beko televizyon aldım ürünü 2 sene kullandım ve garanti bitmesine 1 yıl kaldı televizyonda donma vardı servisi çağırdım gelip baktılar yazılım kaynaklı dediler düzelttiler gittiler ve işin gerçeğini orada öğrendik televizyon 2018 ürünüymüş dükkanda bekleyen eski model televizyonu bana göndermişler. ürünümün acil değişmesini istiyorum.
Servis Hizmeti,beko kurutma makinesi alalı 2 yıl oldu garantisi bitti makinede gitti. çamaşırları attım kurutmadı. servis çağırdım gelip baktılar deneme yanılma yöntemi uyguladılar 750 tl fiyat verdiler gelip 2 parçayı değiştirdi makineyi çalıştırmadan gitti. o giderken ben hemen makineyi çalıştırdım normalde dolap ® kuruluğum 3saat 50 dakika olması gerekiyorken taktıkları parçadan dolayı makinenin beyni de gitti.3 saat 04 dakikaya düştü gömlek için 10 dakika da kurutma imkansız dedim hemen geri çağırdım ve gelip makineyi götürdüler 2 gün sonra beni arayıp 3.500 tl istediler kesinlikle kabul etmiyorum hatanızı. isı pompasında sorun var deyip ekran kartını niye değiştiriyorsun değiştirdiniz ekranı çalışan makineyi de bozdunuz en kısa sürede çözülmesini istiyorum. tüketici hakları'na da şikayette bulunacağım.
Servis Hizmeti,fatura tarihte 03. 11.2021 aldığım buzdolabı ve çamaşır makinem 1 yıl sonra kurulum için 28 eylül 2022 kocaeli darıca yetkili servisi tarafından kurulum yapıldı ama buzdolabının garantisi fatura tarihi olan 03. 11. 2021 başlatılmış olup tarafınıza defalarca durumu iletmeme rağmen sonuç elde edemedik. gereği yapılmadığı takdirde savcılığa suç duyuru bulunarak gelen ilk servisinizin makineleri açmadığı halde açtı göstererek evrakta işlem yapmıştır. aynı şekilde çamaşır makinesine aynısını yapmışlardır gereği yapılmazsa çamaşır makinesi ve buzdolabının iadesine istiyorum.
Servis Hizmeti,beko servis hizmeti -beko'dan ankastre set aldım fakat kurulum için gelen çalışanlar kurulumu gaz borusu istedikleri yerden geçmediği için gerçekleştirilmesitezgahta punch ile deliği kendi imkanlarımla açtım. ardından servisi tekrar arayıp kurulum için gelebileceklerini belirttim. evde küçük çocuk olduğu için gelen kişilerin covid aşılarını olmuş çalışanlar olmasını istedim. bu konuda bilgi veremeyeceklerini söylediler. ben de ürünü iade etmek için aldığım bayii ye gittim. bayi iade için genel merkezi aramam gerektiğini söyledi. aramayı yaptım ama hala geri dönüş yok. koç grubu da olsa herhangi bir türk şirketi bir amerikan şirketi gibi olamıyor. keşke amazon ® üzerinden alsaydın. sorgusuz sualsiz iade hakkım var ama hala bayii genel merkezi genel merkez x i gösterip duruyor. amazon dışında alışveriş yapılabilecek x bir yer daha yok bir kez daha anladım.
Servis Hizmeti,beko 300 t cihazımın temassızında problem var. bazı bankalardan çekim yapamıyorum bunun için arıza kaydı oluşturmak istedim fakat bankalardan arıza kaydı yapmam istendi. yani bütün bankaları tek tek aramam gerekecek. bankayı aradığımda kesinlikle böyle bir işlem olmadığını söylediler bana yani ortada kaldım herhangi bir şekilde yardımcı olunmadı bana. en son beko servisini aradığımda gelebileceklerini söylediler fakat arıza giderilsin ya da giderilmesin 150 tl talep ettiler. arızam giderilmezse neden ücret ödeyeyim ki. sorunumun giderilmesini talep ediyorum. at0000207719
Servis Hizmeti,beko'dan 3 gün önce çamaşır ve bulaşık makinesi aldım bugün de servis getirdi kurdular fakat boşaltma hortumunun ucunu kırmışlar dolabın içine su akıyor çalıştırıp test yapma gereği duymuyor elemanlar ilgisiz davranıyor rica ederek çalıştırdık bir sorun olmasın diye. bilgi vermedikleri gibi garanti belgesi yok biz soruyoruz azarlar gibi cevap alıyoruz neymiş telefonuma gelecekmiş telefon numaramı da yanlış yazmışlar ne gelen var ne bir özür var beko mu bir daha asla!
Servis Hizmeti,beko android smart tv ® b50 c 890 kesinlikle usb okumuyor 2 defa servisten geldiler usb yi fat 32 ile biçimlendirin boş klasör açın adına mkv yapın izleyeceğiniz şeyleri o klasöre atın dediler. birebir aynısını yapmamıza rağmen hala açılmıyor kendiler ürün kusurlu herkeste aynı sorun var 11 bin lira verip rezil olduğumuzla kaldık resmen bir daha beko tv almak mı asla. lütfen ilgilenilmesini istiyorum.
Servis Hizmeti,beko marka semaverim elimden düştü ve alt plastik kısım kırıldı. adresime yakın servis 7 yılı geçtiği için parçasını bulamayacaklarını söyledi. sarıyer çayırbaşı servisini aradık parça var getirin dediler fakat oraya gittiğimizde bulamadıklarını söylediler. öğrenmek istediğim yeni doğru düzgün kullanmadığım makineyi bu nedenle çöpe mi atayım biz beko'yu malzeme kolay bulunur diye tercih ediyoruz ama artık beko tercih etmeyeceğim.
